集計年,産業大分類コード,産業大分類名,業種中分類コード,業種中分類名,年齢,所定内給与額（万円）,年間賞与その他特別給与額（万円）,一人当たり賃金（万円）
2016,E,製造業,23,非鉄金属製造業,30～34歳,26.2573,92.5095,407.5974
2016,E,製造業,23,非鉄金属製造業,35～39歳,29.3094,107.2361,458.9494
2016,E,製造業,23,非鉄金属製造業,40～44歳,32.4417,123.2911,512.592
2016,E,製造業,23,非鉄金属製造業,45～49歳,37.7114,148.7577,601.2945
2016,E,製造業,23,非鉄金属製造業,50～54歳,39.1148,162.864,632.2416
2016,E,製造業,23,非鉄金属製造業,55～59歳,38.0113,147.8252,603.9606
2016,E,製造業,23,非鉄金属製造業,60～64歳,24.9815,74.5304,374.3081
2016,E,製造業,23,非鉄金属製造業,65～69歳,21.755,38.5386,299.5982
2016,E,製造業,23,非鉄金属製造業,70歳～,26.2115,36.7781,351.3165
2016,E,製造業,24,金属製品製造業,年齢計,27.292,76.2978,403.802
2016,E,製造業,24,金属製品製造業,～19歳,17.7747,11.3601,224.656
2016,E,製造業,24,金属製品製造業,20～24歳,19.5657,43.4957,278.284
2016,E,製造業,24,金属製品製造業,25～29歳,22.2647,61.2279,328.4041
2016,E,製造業,24,金属製品製造業,30～34歳,24.9992,71.361,371.3518
2016,E,製造業,24,金属製品製造業,35～39歳,26.8419,81.4556,403.558
2016,E,製造業,24,金属製品製造業,40～44歳,29.3963,88.3977,441.1539
2016,E,製造業,24,金属製品製造業,45～49歳,31.3306,94.7596,470.7262
2016,E,製造業,24,金属製品製造業,50～54歳,32.7331,92.4811,485.2785
2016,E,製造業,24,金属製品製造業,55～59歳,32.3161,97.7901,485.5831
2016,E,製造業,24,金属製品製造業,60～64歳,25.2824,61.6191,365.0073
2016,E,製造業,24,金属製品製造業,65～69歳,25.6539,24.6771,332.5238
2016,E,製造業,24,金属製品製造業,70歳～,23.8954,32.0163,318.7612
2016,E,製造業,25,はん用機械器具製造業,年齢計,31.5331,125.0127,503.4096
2016,E,製造業,25,はん用機械器具製造業,～19歳,18.1295,16.4807,234.0353
2016,E,製造業,25,はん用機械器具製造業,20～24歳,20.3191,56.1453,299.9743
2016,E,製造業,25,はん用機械器具製造業,25～29歳,23.5417,85.1819,367.6822
2016,E,製造業,25,はん用機械器具製造業,30～34歳,27.4749,108.6541,438.3523
2016,E,製造業,25,はん用機械器具製造業,35～39歳,30.4224,125.1641,490.2332
2016,E,製造業,25,はん用機械器具製造業,40～44歳,34.3371,150.5343,562.5795
2016,E,製造業,25,はん用機械器具製造業,45～49歳,38.1368,162.8365,620.4778
2016,E,製造業,25,はん用機械器具製造業,50～54歳,40.3392,171.1036,655.1738
2016,E,製造業,25,はん用機械器具製造業,55～59歳,41.0313,162.4697,654.845
2016,E,製造業,25,はん用機械器具製造業,60～64歳,27.0464,90.6953,415.2515
2016,E,製造業,25,はん用機械器具製造業,65～69歳,23.5922,55.2738,338.3801
2016,E,製造業,25,はん用機械器具製造業,70歳～,26.4933,59.7413,377.661
2016,E,製造業,26,生産用機械器具製造業,年齢計,30.2837,110.0228,473.4278
2016,E,製造業,26,生産用機械器具製造業,～19歳,17.0571,10.9947,215.6804
2016,E,製造業,26,生産用機械器具製造業,20～24歳,19.5954,45.8431,280.988
2016,E,製造業,26,生産用機械器具製造業,25～29歳,23.1131,76.6183,353.9755
2016,E,製造業,26,生産用機械器具製造業,30～34歳,26.0194,94.701,406.9338
2016,E,製造業,26,生産用機械器具製造業,35～39歳,28.9725,101.774,449.4435
2016,E,製造業,26,生産用機械器具製造業,40～44歳,31.9589,123.4531,506.9601
2016,E,製造業,26,生産用機械器具製造業,45～49歳,35.6967,146.9777,575.3377
2016,E,製造業,26,生産用機械器具製造業,50～54歳,37.4078,155.0174,603.9112
2016,E,製造業,26,生産用機械器具製造業,55～59歳,38.5314,142.8504,605.2274
2016,E,製造業,26,生産用機械器具製造業,60～64歳,27.655,84.7336,416.5937
2016,E,製造業,26,生産用機械器具製造業,65～69歳,27.0796,44.0458,369.0004
2016,E,製造業,26,生産用機械器具製造業,70歳～,24.3574,23.3176,315.6063
2016,E,製造業,27,業務用機械器具製造業,年齢計,31.9734,117.3924,501.0736
2016,E,製造業,27,業務用機械器具製造業,～19歳,17.027,18.2606,222.5847
2016,E,製造業,27,業務用機械器具製造業,20～24歳,20.1394,41.4718,283.1448
2016,E,製造業,27,業務用機械器具製造業,25～29歳,23.5081,79.7782,361.8756
2016,E,製造業,27,業務用機械器具製造業,30～34歳,26.9983,99.0033,422.9834
2016,E,製造業,27,業務用機械器具製造業,35～39歳,30.1273,109.3768,470.9047
2016,E,製造業,27,業務用機械器具製造業,40～44歳,34.0301,124.0141,532.3751
2016,E,製造業,27,業務用機械器具製造業,45～49歳,36.4806,142.0745,579.8414
2016,E,製造業,27,業務用機械器具製造業,50～54歳,41.223,171.967,666.6432
2016,E,製造業,27,業務用機械器具製造業,55～59歳,40.3887,161.8693,646.5341
2016,E,製造業,27,業務用機械器具製造業,60～64歳,25.0958,68.3619,369.5109
2016,E,製造業,27,業務用機械器具製造業,65～69歳,24.762,44.4991,341.6432
2016,E,製造業,27,業務用機械器具製造業,70歳～,21.3731,24.7888,281.2659
2016,E,製造業,28,電子部品・デバイス・電子回路製造業,年齢計,31.4705,117.1723,494.818
2016,E,製造業,28,電子部品・デバイス・電子回路製造業,～19歳,17.6532,14.198,226.0364
2016,E,製造業,28,電子部品・デバイス・電子回路製造業,20～24歳,20.3811,46.1603,290.7334
2016,E,製造業,28,電子部品・デバイス・電子回路製造業,25～29歳,23.3803,73.2849,353.8491
2016,E,製造業,28,電子部品・デバイス・電子回路製造業,30～34歳,26.4865,93.3846,411.2223
2016,E,製造業,28,電子部品・デバイス・電子回路製造業,35～39歳,29.2898,104.7058,456.1839
2016,E,製造業,28,電子部品・デバイス・電子回路製造業,40～44歳,31.9025,117.1674,499.9977
2016,E,製造業,28,電子部品・デバイス・電子回路製造業,45～49歳,35.5651,141.2941,568.0748
2016,E,製造業,28,電子部品・デバイス・電子回路製造業,50～54歳,39.4938,168.058,641.9834
2016,E,製造業,28,電子部品・デバイス・電子回路製造業,55～59歳,40.4845,168.8095,654.6235
2016,E,製造業,28,電子部品・デバイス・電子回路製造業,60～64歳,23.9525,66.8276,354.2578
2016,E,製造業,28,電子部品・デバイス・電子回路製造業,65～69歳,22.5192,29.48,299.7108
2016,E,製造業,28,電子部品・デバイス・電子回路製造業,70歳～,49.5376,77.2642,671.7152
2016,E,製造業,29,電気機械器具製造業,年齢計,31.3315,119.4998,495.4773
2016,E,製造業,29,電気機械器具製造業,～19歳,17.0717,12.7727,217.6335
2016,E,製造業,29,電気機械器具製造業,20～24歳,19.8416,48.6726,286.7722
2016,E,製造業,29,電気機械器具製造業,25～29歳,23.289,78.393,357.8605
2016,E,製造業,29,電気機械器具製造業,30～34歳,25.893,87.6341,398.3502
2016,E,製造業,29,電気機械器具製造業,35～39歳,29.4326,112.7462,465.9372
2016,E,製造業,29,電気機械器具製造業,40～44歳,32.9633,131.821,527.3801
2016,E,製造業,29,電気機械器具製造業,45～49歳,36.215,152.2069,586.7872
2016,E,製造業,29,電気機械器具製造業,50～54歳,39.1908,166.0157,636.3056
2016,E,製造業,29,電気機械器具製造業,55～59歳,40.3094,163.5228,647.2361
2016,E,製造業,29,電気機械器具製造業,60～64歳,26.4484,78.2951,395.6757
2016,E,製造業,29,電気機械器具製造業,65～69歳,27.6485,59.7752,391.5569
2016,E,製造業,29,電気機械器具製造業,70歳～,21.381,36.5711,293.1434
2016,E,製造業,30,情報通信機械器具製造業,年齢計,35.5188,147.2307,573.4562
2016,E,製造業,30,情報通信機械器具製造業,～19歳,16.3657,17.3101,213.698
2016,E,製造業,30,情報通信機械器具製造業,20～24歳,19.812,51.8524,289.5968
2016,E,製造業,30,情報通信機械器具製造業,25～29歳,23.5971,83.1981,366.3633
2016,E,製造業,30,情報通信機械器具製造業,30～34歳,27.8813,106.3199,440.895
2016,E,製造業,30,情報通信機械器具製造業,35～39歳,31.7649,128.6694,509.8482
2016,E,製造業,30,情報通信機械器具製造業,40～44歳,35.5017,145.8301,571.8506
2016,E,製造業,30,情報通信機械器具製造業,45～49歳,41.3006,181.1032,676.7104
2016,E,製造業,30,情報通信機械器具製造業,50～54歳,43.8344,195.8994,721.9124
2016,E,製造業,30,情報通信機械器具製造業,55～59歳,45.2445,198.0203,740.9545
2016,E,製造業,30,情報通信機械器具製造業,60～64歳,25.1482,85.8005,387.5794
2016,E,製造業,30,情報通信機械器具製造業,65～69歳,21.5286,32.7217,291.0645
2016,E,製造業,30,情報通信機械器具製造業,70歳～,24.3238,45.299,337.1848
2016,E,製造業,31,輸送用機械器具製造業,年齢計,31.7306,135.9273,516.6944
2016,E,製造業,31,輸送用機械器具製造業,～19歳,18.2689,21.4188,240.6451
2016,E,製造業,31,輸送用機械器具製造業,20～24歳,20.5801,56.6386,303.5996
2016,E,製造業,31,輸送用機械器具製造業,25～29歳,24.0446,86.3605,374.8957
2016,E,製造業,31,輸送用機械器具製造業,30～34歳,27.5563,110.6857,441.3614
2016,E,製造業,31,輸送用機械器具製造業,35～39歳,31.0533,131.1953,503.8353
2016,E,製造業,31,輸送用機械器具製造業,40～44歳,34.7209,157.1783,573.8288
2016,E,製造業,31,輸送用機械器具製造業,45～49歳,38.4219,179.5252,640.5877
2016,E,製造業,31,輸送用機械器具製造業,50～54歳,40.7995,199.6439,689.2376
2016,E,製造業,31,輸送用機械器具製造業,55～59歳,41.8688,210.2049,712.6306
2016,E,製造業,31,輸送用機械器具製造業,60～64歳,25.7277,95.4792,404.2114
2016,E,製造業,31,輸送用機械器具製造業,65～69歳,25.7344,40.8504,349.6629
2016,E,製造業,31,輸送用機械器具製造業,70歳～,21.5635,31.7513,290.5132
2016,E,製造業,32,その他の製造業,年齢計,28.5336,93.505,435.9081
2016,E,製造業,32,その他の製造業,～19歳,17.0132,14.4732,218.6322
2016,E,製造業,32,その他の製造業,20～24歳,19.5287,45.4366,279.7807
2016,E,製造業,32,その他の製造業,25～29歳,22.6156,77.4214,348.8081
2016,E,製造業,32,その他の製造業,30～34歳,25.7126,89.8774,398.4284
2016,E,製造業,32,その他の製造業,35～39歳,27.9621,100.7584,436.3039
2016,E,製造業,32,その他の製造業,40～44歳,30.1469,110.5673,472.3296
2016,E,製造業,32,その他の製造業,45～49歳,32.472,111.8206,501.4845
2016,E,製造業,32,その他の製造業,50～54歳,35.1311,124.907,546.4801
2016,E,製造業,32,その他の製造業,55～59歳,34.0269,108.0132,516.3364
2016,E,製造業,32,その他の製造業,60～64歳,25.9798,44.0999,355.8579
2016,E,製造業,32,その他の製造業,65～69歳,22.15,31.4875,297.2869
2016,E,製造業,32,その他の製造業,70歳～,21.5687,21.0068,279.8314
2016,G,情報通信業,39,情報サービス業,年齢計,36.4159,128.3413,565.3324
2016,G,情報通信業,39,情報サービス業,～19歳,17.3028,11.0806,218.7136
2016,G,情報通信業,39,情報サービス業,20～24歳,22.4667,30.0541,299.6549
2016,G,情報通信業,39,情報サービス業,25～29歳,25.9831,76.6678,388.4649
2016,G,情報通信業,39,情報サービス業,30～34歳,30.7929,104.8736,474.3884
2016,G,情報通信業,39,情報サービス業,35～39歳,35.8247,127.0002,556.8965
2016,G,情報通信業,39,情報サービス業,40～44歳,39.4774,135.1271,608.8553
2016,G,情報通信業,39,情報サービス業,45～49歳,44.0542,181.1844,709.8346
2016,G,情報通信業,39,情報サービス業,50～54歳,48.8402,198.4262,784.5082
2016,G,情報通信業,39,情報サービス業,55～59歳,49.2862,188.9736,780.4075
2016,G,情報通信業,39,情報サービス業,60～64歳,32.9266,80.6407,475.7598
2016,G,情報通信業,39,情報サービス業,65～69歳,30.4744,34.093,399.7855
2016,G,情報通信業,39,情報サービス業,70歳～,21.5787,26.422,285.366
2016,I,卸売業，小売業,I1,卸売業,年齢計,34.3009,118.2084,529.8188
2016,I,卸売業，小売業,I1,卸売業,～19歳,17.7359,13.1275,225.9581
2016,I,卸売業，小売業,I1,卸売業,20～24歳,21.0744,36.2166,289.1095
2016,I,卸売業，小売業,I1,卸売業,25～29歳,24.1478,81.3772,371.1506
2016,I,卸売業，小売業,I1,卸売業,30～34歳,28.8192,99.1369,444.9673
2016,I,卸売業，小売業,I1,卸売業,35～39歳,32.3514,108.9325,497.1495
2016,I,卸売業，小売業,I1,卸売業,40～44歳,36.1844,126.0852,560.2985
2016,I,卸売業，小売業,I1,卸売業,45～49歳,40.8246,158.4629,648.3587
2016,I,卸売業，小売業,I1,卸売業,50～54歳,44.5215,167.2569,701.5154
2016,I,卸売業，小売業,I1,卸売業,55～59歳,43.6684,161.9769,685.9983
2016,I,卸売業，小売業,I1,卸売業,60～64歳,30.2222,72.1852,434.8519
2016,I,卸売業，小売業,I1,卸売業,65～69歳,28.1961,36.1226,374.476
2016,I,卸売業，小売業,I1,卸売業,70歳～,26.8267,42.8,364.7209
2016,I,卸売業，小売業,I2,小売業,年齢計,26.2442,57.9059,372.836
2016,I,卸売業，小売業,I2,小売業,～19歳,17.1893,8.3709,214.642
2016,I,卸売業，小売業,I2,小売業,20～24歳,19.5102,25.6995,259.8214
2016,I,卸売業，小売業,I2,小売業,25～29歳,22.0959,45.8197,310.9703
2016,I,卸売業，小売業,I2,小売業,30～34歳,24.8097,56.5525,354.2687
2016,I,卸売業，小売業,I2,小売業,35～39歳,27.5017,65.7781,395.799
2016,I,卸売業，小売業,I2,小売業,40～44歳,29.3263,72.874,424.7893
2016,I,卸売業，小売業,I2,小売業,45～49歳,29.6142,71.8646,427.2352
2016,I,卸売業，小売業,I2,小売業,50～54歳,30.6173,72.0738,439.481
2016,I,卸売業，小売業,I2,小売業,55～59歳,29.9673,70.5734,430.1808
2016,I,卸売業，小売業,I2,小売業,60～64歳,23.8972,36.4714,323.2381
2016,I,卸売業，小売業,I2,小売業,65～69歳,21.3503,19.4585,275.6623
2016,I,卸売業，小売業,I2,小売業,70歳～,21.2766,15.9419,271.2614
2016,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,年齢計,36.5969,111.0007,550.1634
2016,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,～19歳,16.3292,9.7397,205.6903
2016,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,20～24歳,23.1054,32.0428,309.3078
2016,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,25～29歳,27.1093,74.1792,399.4908
2016,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,30～34歳,32.5198,90.6159,480.8529
2016,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,35～39歳,35.7999,110.4893,540.0885
2016,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,40～44歳,38.4079,132.5367,593.4319
2016,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,45～49歳,45.9304,158.7946,709.9596
2016,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,50～54歳,49.1988,144.0581,734.4434
2016,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,55～59歳,48.9258,158.5687,745.6787
2016,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,60～64歳,39.3632,113.9059,586.2641
2016,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,65～69歳,39.6356,139.7962,615.4239
2016,L,学術研究，専門・技術サービス業,72,専門サービス業（他に分類されないもの）,70歳～,39.7197,35.546,512.182
2016,L,学術研究，専門・技術サービス業,73,広告業,年齢計,38.0875,123.5124,580.562
2016,L,学術研究，専門・技術サービス業,73,広告業,～19歳,17.544,0,210.528
